org_slug,skill_name,filepath,extension,uncompressed_bytes,compressed_bytes,is_dir
github,excalidraw-diagram-generator,scripts/split-excalidraw-library.py,.py,5564,1889,False
github,excalidraw-diagram-generator,templates/business-flow-swimlane-template.excalidraw,.excalidraw,7795,875,False
github,excalidraw-diagram-generator,templates/class-diagram-template.excalidraw,.excalidraw,12924,1357,False
github,excalidraw-diagram-generator,templates/data-flow-diagram-template.excalidraw,.excalidraw,6447,813,False
github,excalidraw-diagram-generator,templates/er-diagram-template.excalidraw,.excalidraw,15414,1224,False
github,excalidraw-diagram-generator,templates/flowchart-template.excalidraw,.excalidraw,4080,619,False
github,excalidraw-diagram-generator,templates/mindmap-template.excalidraw,.excalidraw,5382,993,False
github,excalidraw-diagram-generator,templates/relationship-template.excalidraw,.excalidraw,3321,619,False
github,excalidraw-diagram-generator,templates/sequence-diagram-template.excalidraw,.excalidraw,11716,1052,False
github,create-web-form,SKILL.md,.md,3689,1441,False
github,create-web-form,references/accessibility.md,.md,16315,6396,False
github,create-web-form,references/aria-form-role.md,.md,5580,2174,False
github,create-web-form,references/css-styling.md,.md,32873,10504,False
github,create-web-form,references/form-basics.md,.md,13509,4621,False
github,create-web-form,references/form-controls.md,.md,23361,7866,False
github,create-web-form,references/form-data-handling.md,.md,17206,5879,False
github,create-web-form,references/html-form-elements.md,.md,27306,8774,False
github,create-web-form,references/html-form-example.md,.md,34065,7510,False
github,create-web-form,references/hypertext-transfer-protocol.md,.md,49062,16096,False
github,create-web-form,references/javascript.md,.md,60324,19010,False
github,create-web-form,references/php-cookies.md,.md,4980,1652,False
github,create-web-form,references/php-forms.md,.md,18579,4998,False
github,create-web-form,references/php-json.md,.md,4179,1276,False
github,create-web-form,references/php-mysql-database.md,.md,41154,7814,False
github,create-web-form,references/progressive-web-app.md,.md,9272,3352,False
github,create-web-form,references/python-as-web-framework.md,.md,13091,4752,False
github,create-web-form,references/python-contact-form.md,.md,12658,3775,False
github,create-web-form,references/python-flask-app.md,.md,9892,3892,False
github,create-web-form,references/python-flask.md,.md,12122,4018,False
github,create-web-form,references/security.md,.md,5409,2468,False
github,create-web-form,references/styling-web-forms.md,.md,38384,11595,False
github,create-web-form,references/web-api.md,.md,5067,2111,False
github,create-web-form,references/web-performance.md,.md,28144,9874,False
github,create-web-form,references/xml.md,.md,11476,4302,False
github,copilot-sdk,SKILL.md,.md,22409,6001,False
github,copilot-cli-quickstart,SKILL.md,.md,29776,11150,False
github,chrome-devtools,SKILL.md,.md,4145,1806,False
github,azure-static-web-apps,SKILL.md,.md,9499,3554,False
github,azure-role-selector,LICENSE.txt,.txt,1078,634,False
github,azure-role-selector,SKILL.md,.md,983,428,False
github,azure-resource-visualizer,LICENSE.txt,.txt,1078,634,False
github,azure-resource-visualizer,SKILL.md,.md,9772,3898,False
github,azure-resource-visualizer,assets/template-architecture.md,.md,970,517,False
github,azure-devops-cli,SKILL.md,.md,55003,12678,False
github,azure-deployment-preflight,SKILL.md,.md,7490,2809,False
github,azure-deployment-preflight,references/ERROR-HANDLING.md,.md,8896,3158,False
github,azure-deployment-preflight,references/REPORT-TEMPLATE.md,.md,7458,2494,False
github,azure-deployment-preflight,references/VALIDATION-COMMANDS.md,.md,8379,2374,False
github,aspire,SKILL.md,.md,9365,3733,False
github,aspire,references/architecture.md,.md,10245,4024,False
github,aspire,references/cli-reference.md,.md,8685,2627,False
github,aspire,references/dashboard.md,.md,6416,2583,False
github,aspire,references/deployment.md,.md,6373,2324,False
github,aspire,references/integrations-catalog.md,.md,5103,1811,False
github,aspire,references/mcp-server.md,.md,8484,3126,False
github,aspire,references/polyglot-apis.md,.md,8997,2498,False
github,aspire,references/testing.md,.md,7575,2186,False
github,aspire,references/troubleshooting.md,.md,11075,3368,False
github,appinsights-instrumentation,LICENSE.txt,.txt,1078,634,False
github,appinsights-instrumentation,SKILL.md,.md,2462,1016,False
github,appinsights-instrumentation,examples/appinsights.bicep,.bicep,759,343,False
github,appinsights-instrumentation,references/ASPNETCORE.md,.md,1711,755,False
github,appinsights-instrumentation,references/AUTO.md,.md,891,442,False
github,appinsights-instrumentation,references/NODEJS.md,.md,1815,790,False
github,appinsights-instrumentation,references/PYTHON.md,.md,1812,773,False
github,appinsights-instrumentation,scripts/appinsights.ps1,.ps1,1221,403,False
github,agentic-eval,SKILL.md,.md,5940,2223,False
nymbo,webapp-testing,SKILL.md,.md,3913,1781,False
nymbo,webapp-testing,examples/console_logging.py,.py,1027,529,False
nymbo,webapp-testing,examples/element_discovery.py,.py,1463,639,False
nymbo,webapp-testing,examples/static_html_automation.py,.py,953,493,False
nymbo,webapp-testing,scripts/with_server.py,.py,3693,1315,False
nymbo,web-artifacts-builder,LICENSE.txt,.txt,11357,3948,False
nymbo,web-artifacts-builder,SKILL.md,.md,3087,1491,False
nymbo,web-artifacts-builder,scripts/bundle-artifact.sh,.sh,1517,718,False
nymbo,web-artifacts-builder,scripts/init-artifact.sh,.sh,9924,3251,False
nymbo,web-artifacts-builder,scripts/shadcn-components.tar.gz,.gz,19967,19977,False
